STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,25.00K,32.9668,-80.0095,A broken line of strong thunderstorms developed within an inland trough of low pressure and moved southward across southeast South Carolina. These storms produced large hail and damaging wind gusts.,"Berkeley County dispatch reported that Harbour Lake Road is closed between Lighthouse Drive and Pineshadow Drive. Multiple cars were flooded and water was starting to come up to buildings. Also, several cars were reported flooded near the intersection of River Avenue and Otranto. Other flooded roadways included Henry E Brown Jr Boulevard near Stanhope Road."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,10.00K,32.798,-79.9563,A broken line of strong thunderstorms developed within an inland trough of low pressure and moved southward across southeast South Carolina. These storms produced large hail and damaging wind gusts.,"Charleston City Police reported numerous roads closed due to flash flooding resulting from the heavy rainfall. These roads include Ashley Avenue, Bennett Street, President Street, Line Street, Fishburne Street , Rutledge Avenue, King Street, Huger Street, Septima Clark Parkway, and Bogard Street."
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.58,-80.85,Isolated pulse thunderstorms developed in the afternoon hours along the sea breeze. These storms produced isolated reports of damaging wind gusts.,The Jasper County 911 Call Center reported multiple trees down in several locations across the eastern portion of the county.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,32.52,-81.15,Isolated pulse thunderstorms developed in the afternoon hours along the sea breeze. These storms produced isolated reports of damaging wind gusts.,The South Carolina Highway Patrol reported two trees down on U.S. Route 321 between Bettersen Road and Tarboro Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,32.63,-81.03,Isolated pulse thunderstorms developed in the afternoon hours along the sea breeze. These storms produced isolated reports of damaging wind gusts.,The South Carolina Highway Patrol reported a tree down at the intersection of Langfordville Road and Firetower Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.3328,-79.9072,Widespread thunderstorms developed ahead of a trough. Merging boundaries did allow a few thunderstorms to intensify to severe levels.,A tree was reported down on McCowns Millpond Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,11.00K,34.3624,-79.8349,Widespread thunderstorms developed ahead of a trough. Merging boundaries did allow a few thunderstorms to intensify to severe levels.,A large tree was uprooted and fell across a house and attached carport on Elissa Drive. The carport was destroyed and the car was damaged. A portion of the tree that hit the house did crash through the ceiling. The house sustained significant damage. The occupants in the house at the time were unharmed. The time was estimated based on radar data.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,32.96,-80.18,"Scattered diurnal thunderstorms developed in the early and middle afternoon hours across southeast South Carolina. Several of these storms became severe, producing large hail and damaging wind gusts.",The public reported 1 inch hail.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,33,-80.17,"Scattered diurnal thunderstorms developed in the early and middle afternoon hours across southeast South Carolina. Several of these storms became severe, producing large hail and damaging wind gusts.",An NWS employee reported quarter size hail.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.3289,-79.9139,Widespread thunderstorms developed ahead of a trough. Merging boundaries did allow a few thunderstorms to intensify to severe levels.,A tree was reportedly down at the intersection of Tish Drive and McCowns Millpond Road.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,0.25K,33.8204,-79.0186,Pulse convection developed during the afternoon along the seabreeze boundary and as a result of boundary collisions. The airmass was very unstable and there were several reports of hail and one report of wind damage.,Hail to the size of nickels was reported along Highway 90.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,0.00K,33.8638,-79.0394,Pulse convection developed during the afternoon along the seabreeze boundary and as a result of boundary collisions. The airmass was very unstable and there were several reports of hail and one report of wind damage.,Hail to the size of pennies was reported at the intersection of Highway 501 Business and Country Club Drive.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,1.00K,33.8408,-79.0797,Pulse convection developed during the afternoon along the seabreeze boundary and as a result of boundary collisions. The airmass was very unstable and there were several reports of hail and one report of wind damage.,Hail to the size of quarters was reported along Highway 378.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,7.00K,33.4212,-79.6439,Pulse convection developed during the afternoon along the seabreeze boundary and as a result of boundary collisions. The airmass was very unstable and there were several reports of hail and one report of wind damage.,Several trees and large limbs were reported down near the intersection of Oakridge Road and Earle Road. The roof of an old barn was damaged.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.6085,-79.5302,"The combination of Bermuda high pressure and an upper ridge created hot temperatures and a very unstable environment. Convection initiated along the Piedmont trough and the seabreeze with additional thunderstorms developing along outflow boundaries. A mid-level shortwave ahead of Tropical Storm Bill moved into the western Carolinas, enhancing the lift across northeast South Carolina and resulting in severe weather.",A tree was reportedly down on Laurin Willis Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,0.75K,34.3951,-79.3022,"The combination of Bermuda high pressure and an upper ridge created hot temperatures and a very unstable environment. Convection initiated along the Piedmont trough and the seabreeze with additional thunderstorms developing along outflow boundaries. A mid-level shortwave ahead of Tropical Storm Bill moved into the western Carolinas, enhancing the lift across northeast South Carolina and resulting in severe weather.",Large limbs were reported down along Highway 9 near the intersection with Horace Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.3902,-79.2991,"The combination of Bermuda high pressure and an upper ridge created hot temperatures and a very unstable environment. Convection initiated along the Piedmont trough and the seabreeze with additional thunderstorms developing along outflow boundaries. A mid-level shortwave ahead of Tropical Storm Bill moved into the western Carolinas, enhancing the lift across northeast South Carolina and resulting in severe weather.",A tree was reportedly down on Bermuda Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,1.00K,34.4402,-80.1348,Clusters of severe thunderstorms developed along a front and ahead of weak low pressure during the afternoon and evening.,A tree was reported down on Robinson View Drive.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.66,-81.15,"Scattered diurnal thunderstorms developed in the early and middle afternoon hours across southeast South Carolina. Several of these storms became severe, producing large hail and damaging wind gusts.",The South Carolina Department of Highways reported trees down along Stafford Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,33.31,-79.78,"Scattered diurnal thunderstorms developed in the early and middle afternoon hours across southeast South Carolina. Several of these storms became severe, producing large hail and damaging wind gusts.",Law enforcement reported a tree down at the intersection of Santee River Road and Von Hollen Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,32.65,-81.18,"Scattered diurnal thunderstorms developed in the early and middle afternoon hours across southeast South Carolina. Several of these storms became severe, producing large hail and damaging wind gusts.",Law enforcement reported trees down on Highway 601 South.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,33.23,-80.45,"Scattered diurnal thunderstorms developed in the early and middle afternoon hours across southeast South Carolina. Several of these storms became severe, producing large hail and damaging wind gusts.",Law enforcement reported a tree down near the intersection of Interstate 26 and South Carolina 453.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,34.52,-82.82,"Scattered thunderstorms developed across the Upstate during the afternoon and evening, with a few of the storms producing brief severe weather in the form of damaging winds.",Public reported quarter size hail just off Highway 24 at Lake Hartwell.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,7.00K,34.7,-80.9,"Scattered thunderstorms developed across the Upstate during the afternoon and evening, with a few of the storms producing brief severe weather in the form of damaging winds.",HAM radio operator and newspaper reported multiple trees down in Fort Lawn. One large tree fell on a vehicle on Diamond Ln. Another fallen tree caused minor damage to a home and destroyed an outbuilding.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,34.95,-81.92,"Scattered thunderstorms developed during the evening across the eastern half of Upstate South Carolina. Some of the storms produced brief severe weather, mainly in the form of marginally large hail.",Spotter reported quarter size hail in the city of Spartanburg.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,34.98,-80.94,"Scattered thunderstorms developed during the evening across the eastern half of Upstate South Carolina. Some of the storms produced brief severe weather, mainly in the form of marginally large hail.",Public reported penny size hail.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,34.9,-80.98,"Scattered thunderstorms developed during the evening across the eastern half of Upstate South Carolina. Some of the storms produced brief severe weather, mainly in the form of marginally large hail.",Public reported quarter size hail near Lesslie.
